AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DWDP,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM
526280945460,62126283740,50620731420,54581625000,86352889480,190392041710,80145446600,36865519200,193258490880,45355978170,74879985040,218239172800,127938330000,170851802120,121775245340,165225778000,88494614600,57251378720,114058687500,239466685330,38869778490,161743737600,167598583490,23653571200,58138585920,64597055040,60090655710,117050559600,221621935500,362870404000
534350530520,63737561940,51699361980,56545650000,89379526115,196923264200,81378728450,37881592200,200039490560,46708639920,77451497200,223764361160,131158170000,172472161600,125886444620,168316429500,90100281700,58722387360,115275313500,246565417100,39444480930,164065059760,169338550800,23980363960,59860749600,67112403120,61426472940,118669948410,223076858130,374934909700
534593646640,63576434120,52395977550,56858850000,88817053820,198087439810,81557464950,38060899200,201310928000,46236438000,78431120880,224283428960,130504140000,172472161600,124896711460,167571966000,89815733100,59326056000,116583186450,245557313180,39551316640,164289703840,171969052560,24085404490,59601387600,68716393200,61674628710,118300614120,222873845670,377319753850
542635179840,64290000180,52388487060,57159000000,89620585670,198975370360,82647757600,38383651800,203429990400,46502051580,80130155700,225090867760,132868710000,172966508560,128208510880,169737678000,89175498750,59672992000,116978589900,249085676900,40022867360,165787331040,171941651500,24174883460,60171984000,68807529000,61553190780,120573440520,230825167020,378021178600
534079362540,63415306300,52515825390,55586475000,88254581525,197140313890,81861317000,37714239000,202476412320,45646185600,78599493700,222057204840,130730535000,170604628640,124934778120,168429227000,87996654550,59104016960,117009005550,242743023070,39588156540,165487805600,171366229240,23949240840,59611762080,68005533960,61431752850,120914364480,228490523730,375355764550
538745321920,65003566240,54365976420,56800125000,89941998410,198778052460,82897988700,38383651800,206396677760,46256113080,79961782880,224410312200,133422120000,173241145760,128551110820,169647440000,88931599950,60179518560,118164800250,246061365140,39639732400,166161737840,171969052560,24097075660,60005992320,67759467300,61859425560,121993957020,229133396520,379985167900
535005073920,63415306300,53976470940,55651725000,89218819745,197574413270,82629883950,37845730800,205231193440,45606835440,78017842140,222737760400,133522740000,177003675400,130568643800,168496905500,89399072650,59763195360,116796096000,244717226580,37657745780,166161737840,171448432420,23984254350,60182358480,67021267320,60666165900,122136008670,226934094870,377039183950
534415984860,63357760650,53819170650,56043225000,90638392680,201106403680,84327880700,38252160000,208939552640,46147900140,79839329920,225044728400,135736380000,179750047400,131900976900,170865653000,91177501400,60269721920,117982306350,246481408440,36847267980,168932348160,173119897080,24556141680,61468794000,67568082120,61505671590,124295193750,228828877830,384053431450
536847146060,64773383640,53924037510,56721825000,91602630900,205861765070,84167017850,39316048200,211906240000,47052953820,79395437940,229658664400,137547540000,181288015720,133347509980,171655235500,91970172500,60672167680,118438541100,252193997320,37484598250,169306754960,172297865280,24668962990,61105687200,67887057420,62514134400,123726987150,229234902750,389150451300
547740618360,64278491050,53856623100,56597850000,91816906060,204145099340,84184891500,39471447600,209257412000,46054443510,80084235840,228724342360,137950020000,182084463600,131786776920,171407081000,91705948800,60581964320,118164800250,250681841440,37355658600,169381636320,170681202740,24536689730,61645160160,68351850000,63411719100,124494066060,230486812920,388636073150
549264769420,65532986220,54620653080,57968100000,92031181220,205329006740,84917711150,40188675600,211906240000,47402186490,81079166140,229462572120,138402810000,183237939840,134679843080,170865653000,91055552000,60935839040,119320594950,257906586200,37407234460,170055568560,170461994260,24684524550,62516616480,69627751200,64071707850,124238373090,229437915210,395042419200
547704150942,66108442720,54688067490,56878425000,93798951290,204480539770,85310931450,40356028800,212965771200,47490724350,80864873460,229289549520,139056840000,184006924000,138752975700,170459582000,90090119250,60741554880,119259763650,259838785380,37281978800,169756043120,165475001340,24840140150,61831900800,69181185780,64726416690,123016728900,231840229320,397333740050
540157265540,64819420160,53459627130,55449450000,90665177075,197357363580,84721101000,39339955800,206926443360,46187250300,78461734120,223072270760,134378010000,182331637080,135174709660,168451786500,89063711800,60179518560,119989739250,253160096910,36346245340,169231873600,163721333500,24346060620,60524716320,68187805560,63084364680,123101959890,229065725700,383959908150
544299590200,65360349270,53901566040,55436400000,91763337270,198186098760,84846216550,39232371600,209893130720,46054443510,79625037240,223429850800,135509985000,182990766360,137001909340,169060893000,89785245750,60248905760,122210081700,257906586200,36618860600,170167890600,163940541980,24645620650,61282053360,68534121600,65972475450,124863400350,227712309300,383959908150
533700662430,64508673650,53219931450,54085725000,90718745865,195502575320,83469945500,38539051200,206820490240,44869019940,78859706240,222460924240,131057550000,182633738000,134451443120,168677381500,89551509400,59568911200,121008663525,250891863090,35904166540,168258415920,162515686860,24178773850,59850375120,67212652500,64029468570,124011090450,230689825380,379891644600
534878840550,64577728430,53130045570,53981325000,90075920385,199192420050,84542364500,37439301600,209787177600,44775563310,79410744560,221411253800,130831155000,182414028240,135936042860,169376726000,90547429500,59797888960,121860301725,252193997320,36268881550,167996331160,162406082620,24178773850,61001942400,67103289540,65027371560,124550886720,232043241780,385315996000
537193119000,65463931440,53834151630,53668125000,89620585670,202388970030,85561162550,36769888800,213283630560,45877367790,78905626100,222622412000,131912820000,183567504480,140009175480,172219223000,89764920850,60477883520,123274629450,253454127220,36143625890,169306754960,164351557880,24443320370,61510291920,67586309280,65175209040,124380424740,232077077190,389056928000
532097031100,65245257970,53616927420,53916075000,88281365920,204145099340,85471794300,36650350800,214025302400,45985580730,79119918780,220776837600,129950730000,183842141680,136583176080,172738091500,89612484100,60477883520,123730864200,251269902060,35694179110,168707704080,165200990740,24451101150,61831900800,66164590800,64161466320,124920221010,231095850300,388589311500
546076208000,66994645730,55654340700,55403775000,91977612430,208170384500,86687202500,37654470000,220806302080,47151329220,81109779380,225598400720,134076150000,185544892320,136012176180,176392730500,89968169850,62170931200,126985338750,256982490940,32338064220,172227128000,167831492500,24836249760,60690708000,68834869740,65275527330,126255506520,235900478520,400139439050
554042936240,67961412650,54815405820,54601200000,91495493320,208880728940,87080422800,37666423800,217097942880,47776013010,81140392620,225886771720,134151615000,186753296000,138105842480,178039574000,89510859600,61948892160,127289495250,256730464960,32732251150,172189687320,167667086140,24867372880,58366824480,68388304320,66854220420,127647612690,234648568350,399063921100
560485513420,68375741330,55631869230,56415150000,91870474850,211860229230,86848065350,37881592200,216462224160,48499072200,79058692300,226002120120,135132660000,186863150880,136583176080,178581002000,90018982100,62240318400,127167832650,258410638160,33332741520,171253670320,168132904160,24949071070,56935146240,69035368500,66706382940,127704433350,239385525750,403459516200
570331716280,68191595250,55759207560,56630475000,90745530260,209216169370,85990130150,37845730800,215402692960,47180841840,79762796820,225263890360,133573050000,186149094160,130873177080,176979277500,90750678500,62150115040,126620350950,257906586200,33966387800,169756043120,168105503100,24882934440,57899972880,68707279620,67060136910,127533971370,240502094280,400139439050
566535364560,67478029190,55197420810,55208025000,89834860830,207321917530,85865014600,37666423800,211906240000,46959497190,79824023300,220788372440,131585805000,185764602080,129045977400,176302492500,91116526700,61747669280,126255363150,253580140210,33664300620,168782585440,167913695680,24610607140,57910347360,67522514220,66146712480,126198685860,241449485760,396538792000
574025211180,67224828330,55452097470,54248850000,89192035350,206118278340,85793520000,37283902200,212330052480,46467620190,79778103440,218781310280,131661270000,186149094160,129274377360,175918981000,91258801000,61726853120,128141133450,252025980000,33259061720,169606280400,168653524300,24536689730,58190458320,67741240140,65286087150,127107816420,242802902160,391161202250
568714059020,67201810070,54845367780,52376175000,87906384390,204973834520,84649606400,36530812800,207880021440,46359407250,79931169640,214847929840,128592360000,186423731360,130378310500,175918981000,91716111250,61234204000,125829544050,249841754840,33631144710,168033771840,169146743380,24591155190,57785853600,67577195700,64562739480,126994175100,243987141510,388636073150
565179524660,66845027040,53571984480,52030350000,87745678020,206887818150,84488743550,36208060200,208515740160,46792259010,79089305540,213682911000,127737090000,186478658800,131672576940,174745887000,90984414850,60956655200,125342893650,246145373800,33988491740,167284958240,168242508400,24326608670,58138585920,66082568580,63749633340,127562381700,244494672660,394574802700
560008631800,65521477090,53714303790,51965100000,85602926420,207242990370,84738974650,35622324000,205972865280,46246275540,78905626100,211191385560,124466940000,185956848120,129578910640,172896008000,93423402850,59957479520,130513554150,240516793580,33826396180,169756043120,174544752200,24213787360,56613537360,65471958720,64752816240,126908944110,244663849710,393358999800
565684458140,66672390090,55062591990,53550675000,87370696490,209176705790,86133119350,36243921600,209469318240,47923576110,79732183580,214559558840,127032750000,188428582920,137306442620,174339816000,93789251050,60776248480,132216830550,246901451740,34618454030,170804382160,178353499540,24560032070,57267129600,67066835220,65518403190,128443101930,247607530380,399671822550
